rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
4207,229,2412,2023-07-04 17:13:44,329,26 Fleet Bridge,2023-07-04 17:09:55,329,26 Fleet Bridge
3120,89,2336,2023-07-04 18:44:51,403,Green Gardens,2023-07-04 18:43:22,593,North Circus
566,278,1639,2023-07-04 19:43:08,226,46 Mill Circus,2023-07-04 19:38:30,163,16 Wharf Gardens
1932,531,3938,2023-07-05 18:39:43,793,17 Bridge Avenue,2023-07-05 18:30:52,793,17 Bridge Avenue
1545,582,9243,2023-07-06 07:57:57,135,Bond Place,2023-07-06 07:48:15,251,44 Green Street
2300,2727,14427,2023-07-06 09:11:16,565,Crown Circus,2023-07-06 08:25:49,339,Old Road
4396,1905,208,2023-07-06 10:19:48,553,Mill Walk,2023-07-06 09:48:03,553,Mill Walk
534,84,785,2023-07-06 10:11:02,611,Crown Gate,2023-07-06 10:09:38,131,Earl Court
3609,2136,1747,2023-07-06 11:12:15,8,Mill Row,2023-07-06 10:36:39,413,South Gardens
1734,1052,12902,2023-07-06 14:15:00,73,North Walk,2023-07-06 13:57:28,73,North Walk
1845,473,10089,2023-07-06 14:35:37,100,Station Walk,2023-07-06 14:27:44,598,George Square
3681,498,10914,2023-07-06 15:30:31,321,Queen Street,2023-07-06 15:22:13,130,24 Old Passage
3850,1927,14821,2023-07-06 16:57:47,210,Cross Gate,2023-07-06 16:25:40,567,Tower Passage
1656,821,1923,2023-07-06 17:52:46,152,Temple Street,2023-07-06 17:39:05,177,37 Victoria Embankment
2735,188,11387,2023-07-06 21:21:51,423,16 Bridge Mews,2023-07-06 21:18:43,778,Park Square
2442,1118,2096,2023-07-07 07:37:48,685,George Walk,2023-07-07 07:19:10,637,Victoria Street
2950,531,7326,2023-07-07 13:46:59,551,Green Way,2023-07-07 13:38:08,263,Mill Road
2655,452,2353,2023-07-07 16:09:24,517,Old Lane,2023-07-07 16:01:52,517,Old Lane
4759,294,8045,2023-07-07 18:05:00,413,South Gardens,2023-07-07 18:00:06,413,South Gardens
3173,213,4483,2023-07-07 18:53:54,1,Hill Row,2023-07-07 18:50:21,263,Mill Road
4050,551,10691,2023-07-07 19:30:05,396,Bond Road,2023-07-07 19:20:54,691,48 New Avenue
1429,361,3463,2023-07-07 23:23:14,245,27 Tower Passage,2023-07-07 23:17:13,735,Bridge Gardens
3349,1155,11528,2023-07-08 09:08:43,593,North Circus,2023-07-08 08:49:28,567,Tower Passage
302,1879,8817,2023-07-08 10:45:41,62,Park Road,2023-07-08 10:14:22,62,Park Road
3608,1704,3979,2023-07-08 11:24:48,288,Fleet Row,2023-07-08 10:56:24,118,New Gate
3487,1575,8867,2023-07-08 12:48:59,445,King Circus,2023-07-08 12:22:44,445,King Circus
3500,1102,9074,2023-07-08 13:05:27,758,Church Lane,2023-07-08 12:47:05,777,South Bridge
494,432,5857,2023-07-08 17:49:50,387,Prince Place,2023-07-08 17:42:38,24,Temple Walk
1862,921,12423,2023-07-08 18:24:58,494,Strand Gardens,2023-07-08 18:09:37,494,Strand Gardens
931,285,11923,2023-07-08 18:53:08,513,Park Passage,2023-07-08 18:48:23,513,Park Passage
1212,456,13783,2023-07-09 06:11:47,453,Lion Passage,2023-07-09 06:04:11,501,Globe Gardens
4017,671,7653,2023-07-09 08:29:11,513,Park Passage,2023-07-09 08:18:00,329,26 Fleet Bridge
1113,1812,10376,2023-07-09 10:15:39,313,Temple Mews,2023-07-09 09:45:27,313,Temple Mews
2450,615,5900,2023-07-09 11:12:04,375,Baker Lane,2023-07-09 11:01:49,375,Baker Lane
891,422,5071,2023-07-09 11:17:06,513,Park Passage,2023-07-09 11:10:04,407,Earl Gate
450,586,10238,2023-07-09 11:57:07,764,27 New Row,2023-07-09 11:47:21,523,38 Station Bridge
663,686,14792,2023-07-09 12:09:24,617,Mill Lane,2023-07-09 11:57:58,169,24 George Place
4299,882,12882,2023-07-09 12:36:23,767,New Row,2023-07-09 12:21:41,767,New Row
1262,2667,3811,2023-07-09 14:57:33,147,40 Wharf Passage,2023-07-09 14:13:06,147,40 Wharf Passage
656,3168,2762,2023-07-09 16:35:31,118,New Gate,2023-07-09 15:42:43,360,Victoria Road
2366,1891,13303,2023-07-09 16:14:54,90,31 George Embankment,2023-07-09 15:43:23,66,Earl Square
4240,1702,1172,2023-07-09 21:42:36,388,20 Queen Gardens,2023-07-09 21:14:14,388,20 Queen Gardens
3703,1647,11305,2023-07-10 08:07:57,23,4 Fleet Square,2023-07-10 07:40:30,780,18 Strand Road
86,4027,898,2023-07-10 08:57:23,732,Victoria Road,2023-07-10 07:50:16,134,5 Crown Mews
3441,312,6170,2023-07-10 09:38:08,167,Park Court,2023-07-10 09:32:56,499,Bridge Street
342,1114,4093,2023-07-10 09:59:33,374,15 Temple Embankment,2023-07-10 09:40:59,276,42 Bridge Gate
1252,2077,8907,2023-07-10 10:49:48,648,Green Road,2023-07-10 10:15:11,303,Long Road
2857,363,2376,2023-07-10 10:25:10,410,Duke Gardens,2023-07-10 10:19:07,233,Manor Lane
653,719,6731,2023-07-10 12:06:33,105,Queen Way,2023-07-10 11:54:34,32,35 Mill Lane
1710,3009,12880,2023-07-10 13:21:46,301,Dock Place,2023-07-10 12:31:37,346,4 Tower Avenue
1280,457,11579,2023-07-10 12:43:33,232,Water Gardens,2023-07-10 12:35:56,232,Water Gardens
1470,1836,10163,2023-07-10 17:04:03,152,Temple Street,2023-07-10 16:33:27,357,14 Castle Walk
3446,185,9850,2023-07-10 17:48:06,445,King Circus,2023-07-10 17:45:01,445,King Circus
2830,3391,9523,2023-07-10 19:17:44,672,26 North Passage,2023-07-10 18:21:13,577,10 Old Bridge
881,170,1477,2023-07-11 07:03:11,562,South Way,2023-07-11 07:00:21,424,King Mews
98,891,7465,2023-07-11 07:26:26,792,West Avenue,2023-07-11 07:11:35,413,South Gardens
422,1548,4639,2023-07-11 08:43:42,137,11 Manor Terrace,2023-07-11 08:17:54,255,Church Square
4878,1873,9953,2023-07-11 09:24:45,609,Station Row,2023-07-11 08:53:32,609,Station Row
1671,637,13630,2023-07-11 10:44:22,591,Baker Circus,2023-07-11 10:33:45,413,South Gardens
2491,613,12715,2023-07-11 14:46:02,162,41 Dock Street,2023-07-11 14:35:49,496,Rose Lane
1197,579,245,2023-07-11 19:41:56,694,23 West Court,2023-07-11 19:32:17,13,Manor Embankment
2184,412,5621,2023-07-11 23:43:44,453,Lion Passage,2023-07-11 23:36:52,223,Prince Circus
1412,2493,8706,2023-07-12 09:13:21,162,41 Dock Street,2023-07-12 08:31:48,1,Hill Row
2732,429,14061,2023-07-12 15:45:10,339,Old Road,2023-07-12 15:38:01,339,Old Road
2372,673,12895,2023-07-12 16:13:18,450,West Gate,2023-07-12 16:02:05,137,11 Manor Terrace
2232,426,7993,2023-07-12 18:04:01,743,Market Gardens,2023-07-12 17:56:55,354,Oxford Passage
770,2130,12918,2023-07-12 19:09:33,453,Lion Passage,2023-07-12 18:34:03,374,15 Temple Embankment
3291,104,12286,2023-07-12 18:37:31,666,25 Park Walk,2023-07-12 18:35:47,666,25 Park Walk
1260,428,9784,2023-07-12 20:13:15,206,Globe Terrace,2023-07-12 20:06:07,618,Cross Bridge
3641,186,5219,2023-07-12 21:39:07,135,Bond Place,2023-07-12 21:36:01,608,Globe Circus
1701,632,4681,2023-07-13 00:53:19,375,Baker Lane,2023-07-13 00:42:47,348,14 Great Circus
4472,194,4798,2023-07-13 08:18:37,274,North Road,2023-07-13 08:15:23,178,21 Globe Embankment
1053,1821,5385,2023-07-13 10:27:42,761,Bridge Passage,2023-07-13 09:57:21,757,Strand Street
1695,474,14783,2023-07-13 10:33:12,570,33 Prince Place,2023-07-13 10:25:18,582,Queen Street
4857,430,386,2023-07-13 12:08:40,63,Cross Avenue,2023-07-13 12:01:30,698,Victoria Place
4102,311,1558,2023-07-13 15:22:31,714,Market Passage,2023-07-13 15:17:20,561,Manor Terrace
203,1883,6201,2023-07-13 15:52:56,213,32 Albert Road,2023-07-13 15:21:33,213,32 Albert Road
2430,5946,1751,2023-07-13 19:22:41,561,Manor Terrace,2023-07-13 17:43:35,589,Green Street
1603,593,1914,2023-07-13 18:15:51,87,43 Prince Terrace,2023-07-13 18:05:58,792,West Avenue
1929,335,9089,2023-07-14 08:28:53,445,King Circus,2023-07-14 08:23:18,610,Market Circus
4696,866,5333,2023-07-14 09:15:39,1,Hill Row,2023-07-14 09:01:13,201,Station Street
4563,967,445,2023-07-14 18:18:39,251,44 Green Street,2023-07-14 18:02:32,251,44 Green Street
581,4320,3890,2023-07-14 19:32:15,732,Victoria Road,2023-07-14 18:20:15,343,High Square
618,171,13660,2023-07-14 20:50:57,249,North Road,2023-07-14 20:48:06,250,42 Queen Court
4667,738,3360,2023-07-15 11:32:14,166,Park Walk,2023-07-15 11:19:56,781,Old Mews
2992,2197,12080,2023-07-15 12:11:15,758,Church Lane,2023-07-15 11:34:38,758,Church Lane
799,501,11823,2023-07-15 12:10:49,375,Baker Lane,2023-07-15 12:02:28,375,Baker Lane
2016,1113,5010,2023-07-15 12:51:31,365,Bond Embankment,2023-07-15 12:32:58,552,Oxford Bridge
893,1888,225,2023-07-15 15:06:12,499,Bridge Street,2023-07-15 14:34:44,499,Bridge Street
4544,214,13614,2023-07-15 17:41:19,244,Church Passage,2023-07-15 17:37:45,638,Bridge Road
2985,2690,7385,2023-07-15 18:47:00,505,Cross Walk,2023-07-15 18:02:10,395,33 Station Passage
2818,1736,5583,2023-07-15 19:54:21,147,40 Wharf Passage,2023-07-15 19:25:25,615,4 George Terrace
288,129,3380,2023-07-16 06:32:05,698,Victoria Place,2023-07-16 06:29:56,656,Old Row
3799,260,1511,2023-07-16 07:16:23,90,31 George Embankment,2023-07-16 07:12:03,90,31 George Embankment
4395,1188,7285,2023-07-16 11:59:06,182,West Way,2023-07-16 11:39:18,228,New Embankment
4246,473,3633,2023-07-16 12:01:12,453,Lion Passage,2023-07-16 11:53:19,453,Lion Passage
4536,2063,10289,2023-07-16 12:56:53,118,New Gate,2023-07-16 12:22:30,118,New Gate
670,191,11487,2023-07-16 12:29:46,297,Queen Walk,2023-07-16 12:26:35,206,Globe Terrace
730,1090,13594,2023-07-16 12:57:34,230,29 Prince Row,2023-07-16 12:39:24,230,29 Prince Row
4434,791,3955,2023-07-16 14:08:16,727,Duke Gate,2023-07-16 13:55:05,751,Temple Road
3853,210,14629,2023-07-16 14:30:51,167,Park Court,2023-07-16 14:27:21,167,Park Court
1586,122,13059,2023-07-16 20:34:01,19,Dock Square,2023-07-16 20:31:59,591,Baker Circus
2602,435,13268,2023-07-17 00:28:17,295,North Row,2023-07-17 00:21:02,640,High Passage
742,547,11324,2023-07-17 06:58:27,577,10 Old Bridge,2023-07-17 06:49:20,66,Earl Square
859,319,4011,2023-07-17 08:26:12,102,Temple Place,2023-07-17 08:20:53,331,East Walk
5,920,10239,2023-07-17 12:08:29,168,Earl Place,2023-07-17 11:53:09,765,Castle Lane
519,1185,7805,2023-07-17 17:15:46,214,Strand Avenue,2023-07-17 16:56:01,214,Strand Avenue
2850,351,5043,2023-07-17 17:24:52,419,Market Place,2023-07-17 17:19:01,419,Market Place
4182,1264,7183,2023-07-17 17:50:42,54,East Passage,2023-07-17 17:29:38,54,East Passage
629,394,4121,2023-07-17 18:14:06,54,East Passage,2023-07-17 18:07:32,438,18 Church Mews
149,768,8187,2023-07-17 18:27:15,499,Bridge Street,2023-07-17 18:14:27,383,3 Oxford Place
2161,385,7161,2023-07-17 18:24:12,705,Hill Road,2023-07-17 18:17:47,698,Victoria Place
1059,387,9343,2023-07-18 08:19:32,414,Dock Way,2023-07-18 08:13:05,302,Queen Lane
61,2857,13354,2023-07-18 09:26:27,388,20 Queen Gardens,2023-07-18 08:38:50,388,20 Queen Gardens
3130,351,11988,2023-07-18 13:23:52,295,North Row,2023-07-18 13:18:01,295,North Row
1611,488,5020,2023-07-18 16:21:01,127,32 Crown Circus,2023-07-18 16:12:53,127,32 Crown Circus
1081,420,14093,2023-07-18 18:14:53,286,Park Circus,2023-07-18 18:07:53,378,35 Lion Lane
3876,1503,9371,2023-07-18 20:20:23,565,Crown Circus,2023-07-18 19:55:20,413,South Gardens
1284,464,13158,2023-07-18 22:43:07,777,South Bridge,2023-07-18 22:35:23,227,27 Fleet Avenue
3732,324,11060,2023-07-19 07:39:01,117,Church Way,2023-07-19 07:33:37,374,15 Temple Embankment
4130,1200,10147,2023-07-19 11:13:23,391,21 Hill Walk,2023-07-19 10:53:23,472,Park Terrace
575,1067,4283,2023-07-19 11:16:48,676,Albert Way,2023-07-19 10:59:01,676,Albert Way
4031,392,4441,2023-07-19 11:28:14,421,29 Great Way,2023-07-19 11:21:42,421,29 Great Way
2027,1034,3785,2023-07-19 16:53:38,169,24 George Place,2023-07-19 16:36:24,539,29 George Gate
3010,507,1407,2023-07-19 17:24:30,453,Lion Passage,2023-07-19 17:16:03,368,34 King Way
3646,1114,12687,2023-07-20 07:00:17,117,Church Way,2023-07-20 06:41:43,231,Long Embankment
1134,258,10201,2023-07-20 12:05:55,777,South Bridge,2023-07-20 12:01:37,77,Green Row
1074,1763,1253,2023-07-20 13:55:19,656,Old Row,2023-07-20 13:25:56,145,Lion Row
119,194,5675,2023-07-20 18:49:48,454,North Avenue,2023-07-20 18:46:34,180,Baker Terrace
2555,1358,11438,2023-07-20 19:44:15,103,Park Circus,2023-07-20 19:21:37,352,31 Rose Embankment
3439,1549,8417,2023-07-21 08:26:49,174,Church Place,2023-07-21 08:01:00,174,Church Place
1587,337,10424,2023-07-21 08:07:01,8,Mill Row,2023-07-21 08:01:24,8,Mill Row
2567,1013,13277,2023-07-21 08:26:12,314,28 High Square,2023-07-21 08:09:19,314,28 High Square
245,85,7911,2023-07-21 09:08:15,472,Park Terrace,2023-07-21 09:06:50,551,Green Way
2650,905,9123,2023-07-21 09:57:12,276,42 Bridge Gate,2023-07-21 09:42:07,276,42 Bridge Gate
3716,1404,9820,2023-07-21 17:25:37,64,Victoria Bridge,2023-07-21 17:02:13,615,4 George Terrace
3754,663,1212,2023-07-21 17:37:23,25,Albert Gardens,2023-07-21 17:26:20,25,Albert Gardens
2201,882,4875,2023-07-21 17:52:11,696,Mill Passage,2023-07-21 17:37:29,423,16 Bridge Mews
936,340,5741,2023-07-21 19:54:15,335,44 Tower Lane,2023-07-21 19:48:35,189,Victoria Avenue
3796,538,13075,2023-07-21 21:36:58,752,South Row,2023-07-21 21:28:00,752,South Row
3600,423,9384,2023-07-22 08:17:06,618,Cross Bridge,2023-07-22 08:10:03,103,Park Circus
2589,3515,11726,2023-07-22 13:02:37,523,38 Station Bridge,2023-07-22 12:04:02,517,Old Lane
2282,1953,1021,2023-07-22 12:36:48,553,Mill Walk,2023-07-22 12:04:15,593,North Circus
4393,234,13517,2023-07-22 14:50:15,637,Victoria Street,2023-07-22 14:46:21,317,30 Oxford Place
2600,560,4082,2023-07-22 15:53:32,263,Mill Road,2023-07-22 15:44:12,206,Globe Terrace
4005,1105,8969,2023-07-22 18:13:12,729,4 Market Walk,2023-07-22 17:54:47,729,4 Market Walk
996,4250,10086,2023-07-22 19:41:18,295,North Row,2023-07-22 18:30:28,10,Earl Court
8,536,11971,2023-07-22 19:03:47,173,40 Church Way,2023-07-22 18:54:51,173,40 Church Way
1900,778,14536,2023-07-23 02:52:38,243,Tower Street,2023-07-23 02:39:40,243,Tower Street
4947,807,13616,2023-07-23 09:54:22,147,40 Wharf Passage,2023-07-23 09:40:55,755,5 Duke Square
1756,372,11053,2023-07-23 11:22:20,586,Bond Gardens,2023-07-23 11:16:08,586,Bond Gardens
4144,1000,1863,2023-07-23 12:30:29,379,Market Mews,2023-07-23 12:13:49,379,Market Mews
1619,2502,816,2023-07-23 16:21:36,295,North Row,2023-07-23 15:39:54,295,North Row
3049,1868,11701,2023-07-23 21:10:04,352,31 Rose Embankment,2023-07-23 20:38:56,520,49 Rose Avenue
1498,932,11418,2023-07-24 10:12:50,251,44 Green Street,2023-07-24 09:57:18,92,Castle Passage
1970,3812,4062,2023-07-24 12:31:31,405,Duke Embankment,2023-07-24 11:27:59,354,Oxford Passage
1919,687,6515,2023-07-24 12:47:50,653,West Passage,2023-07-24 12:36:23,653,West Passage
493,782,7655,2023-07-24 12:50:10,675,Long Mews,2023-07-24 12:37:08,12,17 New Place
2289,220,7719,2023-07-24 14:18:18,781,Old Mews,2023-07-24 14:14:38,356,High Street
3341,597,11289,2023-07-24 16:34:24,135,Bond Place,2023-07-24 16:24:27,151,Market Row
1981,1967,4095,2023-07-24 19:11:20,339,Old Road,2023-07-24 18:38:33,727,Duke Gate
2766,1517,12993,2023-07-24 19:45:38,732,Victoria Road,2023-07-24 19:20:21,732,Victoria Road
3547,1489,11137,2023-07-25 06:53:03,410,Duke Gardens,2023-07-25 06:28:14,342,Church Mews
1555,1996,6112,2023-07-25 07:41:29,407,Earl Gate,2023-07-25 07:08:13,78,Church Embankment
1469,1655,10045,2023-07-25 07:51:55,450,West Gate,2023-07-25 07:24:20,450,West Gate
1950,504,10595,2023-07-25 10:54:57,55,47 Albert Terrace,2023-07-25 10:46:33,55,47 Albert Terrace
756,823,13220,2023-07-25 13:00:59,116,32 New Gardens,2023-07-25 12:47:16,500,Lion Passage
2073,1986,2875,2023-07-25 13:37:49,231,Long Embankment,2023-07-25 13:04:43,231,Long Embankment
2067,136,11176,2023-07-25 13:58:37,118,New Gate,2023-07-25 13:56:21,118,New Gate
3816,1284,7542,2023-07-25 15:07:40,673,Tower Gardens,2023-07-25 14:46:16,792,West Avenue
1747,590,6958,2023-07-25 23:31:49,209,31 Church Lane,2023-07-25 23:21:59,732,Victoria Road
1170,525,172,2023-07-26 09:38:56,130,24 Old Passage,2023-07-26 09:30:11,620,Great Gardens
1618,1136,1774,2023-07-26 13:30:58,378,35 Lion Lane,2023-07-26 13:12:02,421,29 Great Way
712,2577,9407,2023-07-26 17:00:23,362,Albert Passage,2023-07-26 16:17:26,362,Albert Passage
1455,3272,3067,2023-07-26 19:51:07,463,17 King Embankment,2023-07-26 18:56:35,694,23 West Court
1406,1149,2993,2023-07-26 21:45:45,701,20 Oxford Row,2023-07-26 21:26:36,701,20 Oxford Row
796,3092,10601,2023-07-27 00:17:03,31,Earl Place,2023-07-26 23:25:31,314,28 High Square
3243,1014,58,2023-07-27 08:17:47,167,Park Court,2023-07-27 08:00:53,388,20 Queen Gardens
3611,751,7685,2023-07-27 08:25:17,598,George Square,2023-07-27 08:12:46,364,Oxford Street
2781,1013,111,2023-07-27 08:31:46,163,16 Wharf Gardens,2023-07-27 08:14:53,778,Park Square
2814,706,4214,2023-07-27 11:09:03,175,23 Strand Way,2023-07-27 10:57:17,626,East Mews
409,914,12558,2023-07-27 14:06:47,249,North Road,2023-07-27 13:51:33,607,25 George Street
4592,297,10800,2023-07-27 19:51:17,297,Queen Walk,2023-07-27 19:46:20,156,North Way
1956,610,8994,2023-07-27 21:09:07,634,5 Long Gate,2023-07-27 20:58:57,634,5 Long Gate
361,1338,8343,2023-07-28 07:40:10,627,Mill Lane,2023-07-28 07:17:52,627,Mill Lane
4127,396,4536,2023-07-28 08:48:38,396,Bond Road,2023-07-28 08:42:02,396,Bond Road
4898,3321,11314,2023-07-28 09:51:17,496,Rose Lane,2023-07-28 08:55:56,339,Old Road
3787,192,13776,2023-07-28 09:30:39,320,West Court,2023-07-28 09:27:27,724,7 Wharf Way
2439,325,8185,2023-07-28 11:22:26,698,Victoria Place,2023-07-28 11:17:01,623,Manor Square
3983,4137,3253,2023-07-28 16:36:51,790,31 West Circus,2023-07-28 15:27:54,522,George Gardens
4138,1939,3030,2023-07-28 16:48:11,610,Market Circus,2023-07-28 16:15:52,236,South Walk
2019,2312,5681,2023-07-28 16:57:12,79,George Circus,2023-07-28 16:18:40,294,Victoria Passage
4538,2127,1992,2023-07-28 18:14:23,636,16 Long Gardens,2023-07-28 17:38:56,708,Park Lane
3925,444,3789,2023-07-29 10:50:02,764,27 New Row,2023-07-29 10:42:38,383,3 Oxford Place
1234,1872,12898,2023-07-29 13:23:20,234,Church Terrace,2023-07-29 12:52:08,214,Strand Avenue
3840,99,5920,2023-07-29 15:46:21,694,23 West Court,2023-07-29 15:44:42,694,23 West Court
3273,1394,8326,2023-07-29 16:44:51,618,Cross Bridge,2023-07-29 16:21:37,380,32 Albert Gardens
2415,697,8509,2023-07-29 17:20:27,265,Cross Road,2023-07-29 17:08:50,239,Prince Street
3244,1043,4368,2023-07-29 17:48:38,283,34 North Lane,2023-07-29 17:31:15,433,22 West Passage
1951,2129,14216,2023-07-30 06:24:22,721,31 Hill Place,2023-07-30 05:48:53,721,31 Hill Place
4948,719,8863,2023-07-30 12:15:30,413,South Gardens,2023-07-30 12:03:31,648,Green Road
4212,112,13335,2023-07-30 13:22:21,427,Victoria Place,2023-07-30 13:20:29,152,Temple Street
2941,6049,13788,2023-07-30 16:07:18,514,14 Market Gardens,2023-07-30 14:26:29,615,4 George Terrace
4610,1522,5653,2023-07-30 15:33:39,299,15 George Mews,2023-07-30 15:08:17,299,15 George Mews
4183,474,13698,2023-07-30 15:49:05,65,High Avenue,2023-07-30 15:41:11,65,High Avenue
4321,359,12890,2023-07-30 17:18:37,8,Mill Row,2023-07-30 17:12:38,583,38 South Gate
1034,300,10261,2023-07-30 20:10:18,169,24 George Place,2023-07-30 20:05:18,169,24 George Place
4404,687,3432,2023-07-31 06:31:01,117,Church Way,2023-07-31 06:19:34,331,East Walk
2596,346,1518,2023-07-31 08:16:38,613,41 Great Square,2023-07-31 08:10:52,755,5 Duke Square
4137,434,675,2023-07-31 11:23:49,735,Bridge Gardens,2023-07-31 11:16:35,159,West Avenue
4067,342,14466,2023-07-31 11:37:49,346,4 Tower Avenue,2023-07-31 11:32:07,346,4 Tower Avenue
1915,2054,924,2023-07-31 18:41:36,172,36 Wharf Terrace,2023-07-31 18:07:22,757,Strand Street
4496,621,5603,2023-07-31 20:09:22,425,Queen Circus,2023-07-31 19:59:01,425,Queen Circus
1763,447,2116,2023-07-31 20:23:47,79,George Circus,2023-07-31 20:16:20,249,North Road
2039,743,9007,2023-07-31 23:00:18,407,Earl Gate,2023-07-31 22:47:55,62,Park Road
4261,2425,123,2023-08-01 17:24:37,760,West Mews,2023-08-01 16:44:12,223,Prince Circus
2692,2009,2918,2023-08-01 19:38:09,165,Hill Embankment,2023-08-01 19:04:40,165,Hill Embankment
395,569,8290,2023-08-02 11:42:51,647,Church Circus,2023-08-02 11:33:22,647,Church Circus
2049,342,11043,2023-08-02 14:19:07,290,East Walk,2023-08-02 14:13:25,6,Long Terrace
1666,936,9201,2023-08-02 16:17:08,414,Dock Way,2023-08-02 16:01:32,388,20 Queen Gardens
1142,1198,10216,2023-08-02 16:29:22,758,Church Lane,2023-08-02 16:09:24,453,Lion Passage
4744,1205,12285,2023-08-02 17:07:01,322,Long Bridge,2023-08-02 16:46:56,601,George Row
603,9423,5813,2023-08-02 19:50:22,485,47 Wharf Lane,2023-08-02 17:13:19,130,24 Old Passage
3599,4458,9569,2023-08-02 19:05:47,133,Dock Passage,2023-08-02 17:51:29,133,Dock Passage
3648,522,13689,2023-08-03 07:55:31,295,North Row,2023-08-03 07:46:49,295,North Row
719,1084,11201,2023-08-03 08:05:50,110,Great Terrace,2023-08-03 07:47:46,8,Mill Row
548,2258,11344,2023-08-03 09:02:01,694,23 West Court,2023-08-03 08:24:23,471,Castle Embankment
1058,1069,1050,2023-08-03 15:35:35,181,Earl Bridge,2023-08-03 15:17:46,499,Bridge Street
1898,7072,9639,2023-08-03 18:00:24,263,Mill Road,2023-08-03 16:02:32,263,Mill Road
669,590,618,2023-08-03 19:48:11,735,Bridge Gardens,2023-08-03 19:38:21,130,24 Old Passage
2938,1780,4549,2023-08-04 05:51:29,116,32 New Gardens,2023-08-04 05:21:49,73,North Walk
4643,1158,2945,2023-08-04 11:53:05,143,29 Dock Way,2023-08-04 11:33:47,143,29 Dock Way
1373,526,12192,2023-08-04 14:02:43,454,North Avenue,2023-08-04 13:53:57,454,North Avenue
963,520,14758,2023-08-04 16:17:17,70,Oxford Terrace,2023-08-04 16:08:37,70,Oxford Terrace
2477,6135,8400,2023-08-04 18:27:13,137,11 Manor Terrace,2023-08-04 16:44:58,337,Fleet Circus
1031,400,12731,2023-08-04 19:23:15,20,East Place,2023-08-04 19:16:35,727,Duke Gate
3910,326,3433,2023-08-04 22:42:05,457,11 King Gardens,2023-08-04 22:36:39,732,Victoria Road
28,880,9484,2023-08-05 10:22:27,585,Bond Court,2023-08-05 10:07:47,736,Water Mews
297,1413,675,2023-08-05 10:34:34,445,King Circus,2023-08-05 10:11:01,35,Globe Row
4172,986,7912,2023-08-05 11:50:42,735,Bridge Gardens,2023-08-05 11:34:16,735,Bridge Gardens
1595,506,4146,2023-08-05 12:43:49,116,32 New Gardens,2023-08-05 12:35:23,116,32 New Gardens
4444,378,6940,2023-08-05 16:02:51,230,29 Prince Row,2023-08-05 15:56:33,230,29 Prince Row
2171,926,10827,2023-08-05 18:38:50,618,Cross Bridge,2023-08-05 18:23:24,618,Cross Bridge
4488,642,7564,2023-08-05 18:50:57,56,Green Bridge,2023-08-05 18:40:15,411,Dock Lane
4122,86,6544,2023-08-06 06:20:23,436,Hill Passage,2023-08-06 06:18:57,607,25 George Street
138,260,408,2023-08-06 10:18:44,593,North Circus,2023-08-06 10:14:24,571,39 Water Bridge
4046,2857,10471,2023-08-06 15:56:56,748,Rose Row,2023-08-06 15:09:19,748,Rose Row
2275,608,4508,2023-08-06 18:57:15,679,29 New Bridge,2023-08-06 18:47:07,374,15 Temple Embankment
216,729,8430,2023-08-07 07:39:35,583,38 South Gate,2023-08-07 07:27:26,600,36 George Row
1552,4499,5306,2023-08-07 09:18:51,694,23 West Court,2023-08-07 08:03:52,224,High Terrace
2452,662,13629,2023-08-07 08:22:56,701,20 Oxford Row,2023-08-07 08:11:54,701,20 Oxford Row
4738,181,516,2023-08-07 10:41:22,456,Church Bridge,2023-08-07 10:38:21,418,10 North Bridge
1641,352,9256,2023-08-07 14:19:14,760,West Mews,2023-08-07 14:13:22,760,West Mews
741,608,8465,2023-08-07 17:46:52,585,Bond Court,2023-08-07 17:36:44,585,Bond Court
1982,4071,12774,2023-08-07 18:54:31,501,Globe Gardens,2023-08-07 17:46:40,758,Church Lane
4254,587,12465,2023-08-07 20:09:33,13,Manor Embankment,2023-08-07 19:59:46,370,Castle Square
917,685,867,2023-08-08 00:14:59,214,Strand Avenue,2023-08-08 00:03:34,214,Strand Avenue
4502,555,4281,2023-08-08 08:10:53,387,Prince Place,2023-08-08 08:01:38,732,Victoria Road
105,1195,4370,2023-08-08 08:29:18,698,Victoria Place,2023-08-08 08:09:23,698,Victoria Place
3729,7896,660,2023-08-08 14:58:48,288,Fleet Row,2023-08-08 12:47:12,628,North Gardens
4927,670,8052,2023-08-08 13:22:05,130,24 Old Passage,2023-08-08 13:10:55,130,24 Old Passage
3801,1463,4834,2023-08-08 13:46:03,379,Market Mews,2023-08-08 13:21:40,458,Church Street
2644,882,709,2023-08-08 13:54:12,575,New Bridge,2023-08-08 13:39:30,575,New Bridge
1069,1370,8182,2023-08-08 18:09:14,767,New Row,2023-08-08 17:46:24,656,Old Row
1698,188,3690,2023-08-08 17:57:50,184,Great Mews,2023-08-08 17:54:42,608,Globe Circus
2327,2350,12409,2023-08-08 19:09:33,636,16 Long Gardens,2023-08-08 18:30:23,593,North Circus
3755,225,7141,2023-08-08 19:16:05,285,Rose Row,2023-08-08 19:12:20,298,Green Bridge
350,4407,10080,2023-08-08 23:50:06,36,Lion Gardens,2023-08-08 22:36:39,781,Old Mews
4436,612,9380,2023-08-09 07:42:54,551,Green Way,2023-08-09 07:32:42,551,Green Way
